@RELATION user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC


@DATA
999,2484112,2
999,39955981,1
999,13070544,2
999,66786687,1
999,10737055,1
999,70679517,2
669,52491881,2
669,74571723,2
669,54445651,4
669,5600091,2
669,80593378,2
669,86262325,3
669,12488724,2
669,71647994,1
669,61256514,3
669,13685758,3
669,78671626,1
669,8206833,1
669,77355543,1
669,14603033,1
669,74591612,3
669,66893259,4
669,66237014,2
669,65391788,2
669,76068551,3
669,77960617,4
669,65018773,2
669,55366941,4
669,92373474,2
669,17605922,2
669,76503289,3
669,12697219,1
669,9943235,2
669,65290774,2
669,13070544,2
669,3464299,3
669,17217573,4
669,71752391,3
669,66685987,2
669,67427521,1
669,63590356,3
669,78461516,1
669,62500634,1
669,81539762,2
669,60838240,2
669,2405183,3
669,69425079,2
669,15735462,3
669,5563439,1
669,15123380,3
669,7854296,3
669,66947315,3
669,75677523,3
669,6526074,3
669,4119245,3
669,2287585,2
669,86847717,1
669,65483312,4
669,2323940,1
669,71579567,1
669,16622424,2
669,13280907,4
669,90075069,1
669,91539098,1
669,4157260,1
669,12633684,3
669,78650008,2
669,67552090,3
669,16133496,3
669,7784560,1
669,77649073,2
669,62530583,2
669,5147891,3
669,60797755,3
669,5953902,3
669,79318731,3
669,10188258,3
669,67582502,2
669,65954048,3
669,33291631,2
669,8629910,1
669,78077516,3
669,74042578,3
669,69180862,3
669,80933110,2
669,53489001,2
669,89160781,3
669,87722879,2
669,9971564,2
669,73203277,1
669,6240693,2
669,71876015,3
669,70586395,2
669,62188697,2
669,74041643,3
669,86319349,3
669,74396670,1
669,16329637,2
669,3921282,2
669,66382929,2
669,65850390,2
669,61776943,3
669,1528629,2
669,73814281,2
1001,70463099,2
1001,5775938,1
1001,17605922,2
1001,68965877,1
1001,11790246,2
1001,91503926,3
1001,69035594,1
1001,3001334,2
1001,5832569,2
1001,6526074,1
1001,8206833,2
1001,6081186,1
1001,18008990,1
1001,89106253,2
1001,67204737,2
1001,74512312,1
1001,96246640,2
1001,1926589,1
1001,71647994,1
1001,14827425,1
1001,75549879,1
1001,14861779,1
1001,70870518,3
1001,10188258,3
1001,70294292,1
1001,85205712,3
1001,66211014,1
1001,15864476,1
1001,72325972,4
1001,7695006,3
1001,68220174,1
1001,8524489,2
1001,56050751,1
1001,17099088,1
1001,11277493,1
1001,71655629,1
1001,18018384,1
1001,11856914,2
1001,67467804,1
1001,89911461,1
1001,18172952,1
1001,89850847,1
1001,92373474,2
1001,14663882,1
1001,84768993,2
1001,11433264,2
1001,4403979,1
1001,63720689,1
1001,64766302,1
1001,15136498,3
1001,4678105,2
1001,74879737,2
1001,78349466,1
1001,93868746,3
1001,96254942,1
1001,2557026,2
1001,99107038,2
1001,26341801,2
1001,8046663,1
1001,71539796,2
1001,85884367,2
1001,68825735,1
1001,16435287,2
1001,81234030,2
1001,3921282,2
1001,85369522,1
1001,20590281,4
1001,28495341,2
1001,79177655,3
1001,84039329,1
1001,66676859,1
1001,84922427,1
1001,73246025,1
1001,10752377,1
1001,89658637,2
1001,71430746,1
1001,2159153,1
1001,87926321,2
1001,90055837,1
1001,21926661,2
1001,71179576,3
1001,91091131,1
1001,80455166,2
1001,55678111,2
1001,81024170,1
1001,78368276,1
1001,66703496,1
1001,91145851,2
1001,83888799,1
1001,7747321,4
1001,11102580,3
1001,8307491,1
1001,66302827,1
1001,16869671,1
1001,63331372,1
1001,6240693,1
1001,8599257,2
1001,72541825,1
741,3473230,1
741,23724351,1
741,67744137,1
741,78907413,2
741,2323940,3
741,68267799,1
741,66761683,1
741,6405162,1
741,15661190,2
741,33456271,1
741,69992142,4
741,8478319,3
741,8458109,1
741,4250024,1
741,65850390,1
741,42232481,2
741,89056103,1
741,63883063,2
741,79032380,1
741,56930031,1
741,5673785,1
741,67540709,2
741,78446434,1
741,83785402,1
741,71430746,2
741,66382929,1
741,5074544,1
741,20370431,1
741,7946793,1
741,11521425,1
741,65126194,2
741,89813133,1
741,8348762,1
741,4841406,2
741,1926589,1
741,45730161,2
741,4156841,1
741,66703496,2
741,60886698,1
741,89827469,1
741,78236344,3
741,71349507,1
741,7925568,1
741,75286204,1
741,61964403,1
741,70744165,1
741,51245031,3
741,68325218,1
741,78461516,1
741,16082575,2
741,81508148,2
741,10466925,1
741,1481358,1
741,5999869,4
741,60992209,1
741,71647994,1
741,7524272,1
741,76068551,4
741,5564767,1
741,74162962,1
741,64322720,1
741,9176639,1
741,74583904,1
741,16201983,1
741,68221676,1
741,62742762,1
741,88365603,1
741,73853929,1
741,76218879,1
741,90282069,2
741,2926402,1
741,64104781,1
741,70077941,1
741,46822571,1
741,2557026,1
741,62530583,1
741,16103952,1
741,73378305,1
741,14827425,3
741,11643845,1
741,11102580,4
741,80455166,1
741,65155203,1
741,78745107,3
741,14491576,1
741,74591612,2
741,64200398,1
741,66213996,4
741,4675615,1
741,3464299,1
741,23540241,2
741,10319874,1
741,23172981,1
741,71752391,2
741,75710556,3
741,68965877,1
741,37563911,1
741,68254523,1
741,66755681,1
741,65607413,1
848,10319874,3
848,71764550,2
848,14491576,2
848,75666691,2
848,80962504,2
848,70744165,2
848,5832569,2
848,67346349,2
848,11847569,2
848,10287363,2
848,12985555,2
848,61220152,2
848,936457,2
848,41112091,2
848,4313595,2
848,95955228,2
848,75623204,2
848,17084042,2
848,79345729,2
848,46183361,2
848,88026203,2
848,65668966,2
848,66947315,2
848,72549866,2
848,1528629,2
848,13280907,2
848,5375255,2
848,17963617,2
848,4257083,2
848,64104781,2
848,60776064,2
848,71148057,2
848,7784560,2
848,15123380,2
848,56930031,2
848,6914695,2
848,64962419,2
848,86451941,2
848,22549011,2
848,72756274,2
848,75735062,2
848,75463284,2
848,66755681,2
848,1863914,2
848,83063136,2
848,79063887,2
848,78171374,2
848,79177655,2
848,86255145,3
848,11130036,2
848,67810265,2
848,71179576,2
848,62315343,2
848,66295263,2
848,20370431,2
848,76118727,2
848,82938704,2
848,2970306,2
848,6405162,2
848,3666919,2
848,80966354,2
848,73009950,2
848,69815375,2
848,83785402,2
848,7761148,2
848,76401318,2
848,8028053,2
848,76570826,2
848,14047278,2
1002,9757537,2
1002,74215323,3
1002,55007601,3
1002,81234030,1
1002,67653031,3
1002,61452968,3
1002,89071893,3
1002,2557026,3
1002,77586629,2
1002,84085449,1
1002,74710553,3
1002,77705868,3
1002,5600091,4
1002,4630502,3
1002,57787651,2
1002,66213996,2
1002,73388496,2
1002,7946793,2
1002,17528473,3
1002,13679251,3
1002,79318731,3
1002,18172952,2
1002,81024170,2
1002,58484831,3
1002,73561246,4
1002,75605075,2
1002,66786687,3
1002,4157260,2
1002,5375255,3
1002,16287865,2
1002,68220174,3
1002,43430201,2
1002,60835820,3
1002,74738131,3
1002,8966603,2
1002,9100736,4
1002,14201825,2
1002,2555176,3
1002,17270322,3
1002,70151283,3
1002,16133496,2
1002,70294292,2
1002,1672747,2
1002,2159153,4
1002,82027610,1
1002,14245093,4
1002,90282069,4
1002,91011063,3
1002,74677465,4
1002,65126194,3
1002,1103326,3
1002,67427521,2
1002,66382929,2
1002,8979556,3
1002,89056103,3
1002,8046663,2
1002,14201087,3
1002,84208593,1
1002,88593241,1
1002,61080156,2
1002,83141690,4
1002,5698694,2
1002,11435612,1
1002,75764632,2
1002,91145851,1
1002,38095111,3
1002,77244359,3
1002,6739525,2
1002,89790609,2
1002,78361807,3
1002,54445651,3
1002,69425079,2
1002,9188742,3
1002,10752377,2
1002,79775986,4
1002,65443904,2
1002,64422296,3
1002,72541825,3
1002,70315379,2
1002,67199484,4
1002,67687597,3
1002,78867449,2
1002,71173042,1
1002,3407958,2
1002,36741151,2
1002,73184322,3
1002,1926589,3
1002,91503926,2
1002,62329923,2
1002,36839571,2
1002,17605922,4
1002,17099088,2
1002,70761560,2
1002,31102171,4
1002,62297140,4
1002,15409904,4
1002,70586395,2
1002,29946871,3
1002,1209016,3
309,4313595,3
309,21926321,4
309,73357729,2
309,67540709,1
309,72071167,4
309,91415418,1
309,71100142,1
309,11517123,2
309,16999015,1
309,15825404,2
309,71148057,2
309,79938348,3
309,78361807,3
309,69425079,3
309,79962226,1
309,68788868,1
309,74911301,3
309,78446434,2
309,74591612,3
309,5564767,1
309,18752211,1
309,3338125,1
309,70823508,2
309,80947484,1
309,74805689,3
309,62315343,1
309,58484831,2
309,94914090,2
309,16878842,1
309,56930031,1
309,57598911,1
309,80455166,3
309,66302827,3
309,68254523,3
309,5316158,1
309,68344627,1
309,77787512,3
309,16960561,2
309,71539796,1
309,15792789,1
309,63117347,1
309,67744137,1
309,83785402,1
309,6132153,1
309,5147891,2
309,64766302,3
309,67758791,1
309,69497946,1
309,74831447,1
309,11521425,1
309,8524489,1
309,88365603,1
309,80966354,2
309,88304149,3
309,70135318,1
309,94436884,1
309,6914695,2
309,76572516,3
309,14229391,1
309,67467804,2
309,65850520,3
309,71655629,1
309,16869671,1
309,89071893,2
309,71938672,1
309,84986265,1
309,90146311,2
309,11847569,2
309,72581182,2
309,65117707,1
309,53801451,1
309,65018773,3
309,9779570,2
309,8478319,1
309,18167172,1
309,60878713,3
309,75575521,1
309,43957041,2
309,1528629,1
309,74984635,1
309,61080156,1
309,83204020,1
309,3666919,2
309,8458109,1
309,14320658,1
309,72482166,1
309,4297595,2
309,45730161,1
309,90075069,1
309,79177655,1
309,67687597,1
309,13526995,1
309,10659848,3
309,536440,2
309,91503926,1
309,15661190,1
309,78595139,1
309,69551279,1
309,88593241,1
309,76551964,1
1028,56050751,1
1028,79962226,4
1028,67204737,3
1028,72996973,2
1028,14693816,3
1028,73638064,2
1028,7854296,1
1028,66211014,1
1028,90282069,2
1028,10258708,1
1028,88519867,3
1028,94636848,3
1028,4556695,1
1028,91412514,1
1028,2410091,4
1028,17489120,4
1028,90055837,1
1028,10127578,4
1028,7747321,3
1028,12123622,2
1028,9188742,1
1028,67552090,2
1028,10752377,3
1028,6862149,2
1028,5466246,3
1028,82925846,3
1028,16950738,1
1028,84538015,1
1028,74677465,3
1028,9331740,2
1028,78349466,1
1028,11790246,1
1028,89978661,4
1028,23527011,3
1028,8750746,3
1028,83504220,3
1028,69497946,2
1028,68559485,1
1028,13550230,4
1028,82264336,1
1028,64322720,2
1028,78671626,1
1028,91415418,1
1028,2557026,3
1028,60878713,4
1028,61776943,2
1028,69237717,3
1028,86255145,4
1028,5375255,3
1028,11016852,2
1028,91108501,1
1028,66541060,1
1028,6154428,4
1028,80455166,3
1028,62315343,3
1028,69990343,3
1028,87926321,1
1028,7761148,1
1028,71539796,2
1028,81863242,1
1028,73246025,3
1028,65081458,2
1028,71418484,3
1028,66543219,3
1028,89160781,4
1028,75463284,4
1028,88304149,4
1028,92169672,3
1028,1209016,3
1028,57719221,3
1028,86452109,1
1028,75131988,1
1028,94914090,4
1028,62652749,3
1028,8431767,3
1028,861187,3
1028,84039329,4
1028,67346349,2
1028,9702723,2
1028,81956284,1
1028,78745107,2
1028,75249221,2
1028,77586629,3
1028,69124664,2
1028,10737055,2
1028,74831447,1
1028,63883063,2
1028,2957577,3
1028,74041643,3
1028,1672747,2
1028,70823508,3
1028,83735798,4
1028,67653031,3
1028,80619478,3
1028,82938704,2
1028,4729155,4
1028,66786687,4
1028,30692001,1
780,41112091,1
780,14440304,3
780,46219471,2
780,67204737,3
780,61076942,1
780,63590356,2
780,14150982,2
780,90282069,3
780,72549866,2
780,71179576,3
780,60776064,1
780,50405761,3
780,80877874,1
780,70151784,1
780,23527011,2
780,936457,1
780,6914695,2
780,81888572,4
780,68627303,1
392,88519867,2
392,6344074,3
392,79962226,2
392,77649073,1
392,7784560,2
392,61258057,1
392,17099088,1
392,65954048,3
392,69946823,2
392,64962419,4
392,70077941,2
392,14693816,1
392,83504220,4
392,94914090,1
392,80593378,1
392,6405162,1
392,61776943,2
392,69292911,4
392,77960617,4
392,25580011,1
392,93970958,1
392,75710556,2
392,5466246,2
392,585200,2
392,70411902,2
392,82925846,2
392,16103952,1
392,78368276,2
392,8028053,1
392,71100142,1
392,79345729,1
392,12123622,1
392,74911301,3
392,50405761,2
392,37260501,1
392,15409904,1
392,65850390,3
392,13685758,3
392,60838240,2
392,10258708,1
392,71708675,1
392,8883995,3
392,16133496,1
392,5775938,2
392,85369522,2
392,12734529,3
392,76572516,1
392,74042578,2
75,60987641,1
75,10319874,1
75,63514338,1
75,1672747,1
75,87623241,1
75,1481358,1
75,14757686,1
75,53349101,1
75,85324704,1
75,91011063,1
75,71179576,2
75,83294786,3
75,73246025,1
75,75419623,1
75,67540709,1
75,72071167,1
75,70411902,1
75,7584125,1
75,78315219,1
75,74863964,1
75,57598911,2
75,77603443,1
75,11102580,2
75,87360055,1
75,72718191,3
75,88304149,1
75,75575521,1
75,77960617,3
75,71560165,1
75,76551964,2
75,83204020,1
75,23172981,1
75,86319349,1
75,11130036,4
75,61107680,2
75,83930047,2
75,83628768,1
75,69920682,1
75,90075069,1
75,13679251,1
75,4678105,1
75,2926402,2
75,77355543,1
75,74457421,1
75,73853929,1
75,69990343,1
75,13385260,1
75,79177655,3
75,1125208,2
75,15100914,1
75,70151283,1
75,68825735,3
75,77674537,2
75,94636848,1
75,18018384,1
75,4405502,1
75,14245093,1
75,63920967,1
75,861187,3
75,8028053,1
75,90546071,1
75,12369894,1
75,14954817,1
75,90543131,1
75,92373474,1
75,7107386,1
75,11790246,1
75,78907413,1
75,76401318,1
75,57787651,1
75,85540098,1
75,4313595,1
75,78405037,2
75,13421009,1
75,55954551,1
75,5600091,1
75,62707024,1
75,72875132,2
75,5384567,1
75,21926661,1
75,9114730,1
75,80966354,1
75,9214703,1
75,61805276,1
75,74330740,1
75,2323940,1
75,12150665,1
75,52503871,2
75,68344627,2
75,61949274,1
75,8570739,1
75,66293468,1
75,6344074,1
75,16133496,2
75,16869671,1
75,14491576,2
75,774905,1
75,75131988,1
75,1711270,1
75,63676154,1
306,91940648,3
306,61339484,1
306,73357729,3
306,37934501,1
306,5667620,1
306,66893259,3
306,13123158,2
306,10200421,2
306,69551279,2
306,78171374,2
306,65850520,4
306,66320486,2
306,72609857,1
306,536440,4
306,60878713,2
306,91145851,2
306,72032570,3
306,71614478,3
306,6739525,1
306,7695006,2
306,63730180,1
306,23372091,2
306,63983298,1
306,22549011,2
306,75066331,3
306,76423928,1
306,15430061,1
306,74984635,3
306,91011063,3
306,88991703,1
306,78405037,4
306,9420701,2
306,87360055,2
306,13779595,4
306,3151015,1
306,62048229,1
306,76401318,1
306,86255145,3
306,90075069,1
306,70586395,2
306,91108501,2
306,55678111,2
306,4701067,3
306,70743428,1
306,69841660,3
306,8629910,1
306,4927984,1
306,76572516,1
306,89827469,1
306,15136498,1
994,61210275,3
994,52491881,2
994,71764550,1
994,75265469,2
994,96246640,1
994,62264016,1
994,77699618,1
994,70977719,2
994,7524272,1
994,13685758,3
994,79345729,2
994,66293468,3
994,42415611,2
994,74035232,1
994,4403979,1
994,10659848,1
994,23527011,3
994,17460500,3
994,24403451,2
994,7747321,3
994,50929511,3
994,61080156,2
994,73205697,1
994,7444285,1
994,90984519,3
994,76310214,4
994,77787512,2
994,81539762,1
994,86483013,3
994,21926661,2
994,6271760,1
994,55954551,2
994,74411753,3
994,2323940,3
994,20590281,2
994,12668977,2
994,16762601,1
994,5726259,3
994,68068261,2
994,14047278,2
994,23540241,2
994,78468571,4
994,10188258,3
994,80966354,2
994,84592297,1
994,89978661,1
994,70292437,3
994,76068551,3
994,82138970,1
994,77664234,2
994,70463099,3
994,45790471,2
994,15036397,3
994,95955228,1
994,76455835,1
994,9971564,4
994,78074950,2
994,76372266,3
994,75401504,3
994,78543531,2
994,63264439,3
994,67204737,3
994,34575991,1
994,62176636,2
994,82973838,1
994,69815375,1
994,68267799,2
994,84085449,1
994,81863242,3
994,17084042,4
994,63514338,2
994,89233599,2
994,14556837,2
994,65431390,2
994,7584125,1
994,91011063,2
994,89216421,1
994,3648429,1
994,13176911,2
994,82492738,2
994,65483312,1
994,67653031,3
994,65301357,1
994,72875132,3
994,85017611,3
994,68325218,1
994,56930031,1
994,18008990,1
994,61339484,2
994,64330503,1
994,65155203,3
994,10041539,2
994,73331759,1
994,78758277,2
994,4405502,1
994,13280907,1
994,62343841,2
478,86452109,1
478,77705868,2
478,87623241,4
478,61452968,3
478,774905,2
478,13148373,1
478,4524232,3
478,15100914,2
478,88991703,3
478,5375255,1
478,78361807,3
478,8348762,3
478,11277493,2
478,1805436,3
478,75066331,4
478,70555369,3
478,83063136,3
478,60797755,3
478,66295263,3
478,72541825,3
478,64322720,2
478,12848552,1
478,71173042,1
478,67589109,2
478,68965877,2
478,63720689,3
478,72718191,3
478,9088995,2
478,64422296,3
478,8431767,2
478,65018773,2
478,85205712,4
478,14538246,1
478,74625078,2
478,78426407,3
478,74250587,2
478,10200421,3
478,30692001,2
478,861187,3
478,69562013,2
237,75401504,1
237,16033869,3
237,9159424,1
237,15661190,2
237,14218071,1
237,70977719,2
237,70586395,2
478,66302827,3
478,74396670,3
237,72549866,1
478,5698694,2
237,71560165,3
478,71142799,3
478,65301357,3
478,5999869,2
478,95955228,1
478,64813415,2
478,13749961,3
478,1955175,3
478,61210275,2
478,67181610,2
478,9214703,2
478,73854012,3
478,64550046,1
478,69035594,3
478,65431390,3
478,78802486,1
478,71578197,3
478,84039329,3
478,81863242,2
478,67540709,2
478,12280130,2
478,66947315,1
478,77586629,1
478,7524272,3
478,83888799,3
478,78171374,3
478,89216421,1
478,13550230,3
478,4678105,3
478,78867449,3
478,23372091,3
478,91108501,3
478,17605922,2
478,65668966,3
478,96254942,1
478,28073371,2
478,18167172,1
478,17270322,3
478,68220174,3
478,67687597,1
478,86847717,2
478,2840362,3
478,63514338,1
478,71579567,3
478,76068551,3
478,772894,2
478,83671708,3
478,12126020,1
478,41112091,3
478,74215323,3
478,60835820,1
478,69121790,2
478,71615450,1
478,57787651,3
478,99757138,1
478,76118727,2
237,75249221,1
237,61452968,2
237,66931072,1
237,89658637,2
237,65989449,2
237,70608592,1
237,71100142,3
237,7584125,1
237,15100914,3
237,91217118,2
237,12126020,1
237,7784560,2
237,73549639,2
237,90052073,3
671,2247288,3
671,60850009,3
671,3407958,1
671,17410069,4
671,74396670,1
671,62530583,2
671,78077516,3
671,90984519,3
671,75479128,1
671,5564767,3
671,64322720,3
671,74035232,2
671,11421822,2
671,10466925,3
671,5667620,3
671,66685987,1
671,71938672,3
671,68071549,1
671,64460833,1
671,90714907,3
671,75623204,2
671,2926402,3
671,55366941,1
671,3164755,2
671,78745107,2
671,12280130,1
671,65431390,1
671,3001334,1
671,14150982,2
671,5384567,2
671,86452109,1
671,63766620,1
671,82445156,3
671,526229,3
671,37934501,3
671,70151784,2
671,81888572,3
671,69562013,3
671,84085449,1
671,74863964,3
671,78236344,3
671,77664234,3
671,1103326,3
671,61449519,2
671,5775938,2
671,14663882,1
671,65838489,1
671,64766302,2
671,74709640,1
671,92169672,1
237,69794865,2
237,86451941,2
237,5384567,1
237,86547763,1
237,21926661,2
671,67540709,2
671,77649073,1
671,37563911,2
671,58484831,4
671,78580184,3
671,9472834,1
671,62297140,1
671,70977719,3
671,54767811,1
671,76570826,1
671,68670357,3
671,70077941,3
671,74770835,2
671,34575991,2
671,16748714,1
671,60741126,3
671,13749961,3
671,6260076,3
671,6526074,2
671,91011063,2
671,60987641,3
671,65645769,1
671,71752391,3
671,92373474,3
671,14320658,3
671,68254523,1
237,12220488,1
671,73184322,1
671,65443904,1
671,80492204,1
671,12343704,3
671,12369894,1
671,12848552,2
671,43430201,1
671,74066212,3
671,2323940,3
671,85369522,1
671,83671708,2
671,1528629,2
671,70135318,3
671,71560165,2
671,77705560,1
671,82938704,1
671,63331372,1
671,63676154,1
671,11051209,1
671,62392492,3
671,85051554,1
671,6521475,3
671,8028053,3
671,11517123,3
237,5222185,2
237,71764550,3
237,64766302,2
237,68344627,2
237,75479128,1
237,71578197,4
237,76310214,2
237,63883063,1
237,4819939,1
237,75549879,1
237,64580001,1
237,81038580,1
237,3666919,3
237,1674626,3
237,61449519,2
237,17380488,2
237,77014514,2
237,78461516,1
237,15864476,2
237,82138970,2
237,85540098,1
237,57719221,4
237,63766620,1
237,17410069,2
237,36741151,2
237,9420701,2
237,84582213,1
237,29056981,1
237,73201591,1
237,73246025,2
237,81024170,1
237,72996973,2
237,72033090,1
237,2484112,1
237,20595241,1
237,83063136,2
237,79032380,1
237,75666691,2
237,66268564,2
237,79938348,2
237,83294786,1
237,13176911,1
237,67653031,1
237,61805276,1
237,17165097,3
237,8818789,1
237,61220152,3
237,9883417,4
237,74042578,2
237,46725701,2
237,12633684,2
237,61210275,3
237,69992142,4
237,11689986,2
237,63610804,1
237,75605075,2
237,11335416,3
237,86514651,1
237,9391101,2
237,86744433,2
237,63117347,1
237,77603443,1
237,74396670,1
237,80947484,2
237,16622424,2
237,72718191,2
237,29177071,1
237,38095111,2
237,90714907,3
28,8524489,2
28,97774228,1
28,65292429,2
28,64104781,1
28,71586056,2
28,5775938,1
28,6898773,1
28,74805689,1
28,24403451,1
28,73814281,2
28,50929511,1
28,12123622,1
28,9779570,2
28,13176911,1
28,77664234,2
28,83504220,2
28,77586629,1
28,6260076,1
